Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
928,Int.8,Day,379,HG,P10C,90,0,5,340,34%,150%,15,24,49,101,63,0,0,18,100,0,10,0,Supp (Silencer) (4-Star),-,T Exo (Body) (4-Star),2772,554,665,776,887,30
928,Int.8,Day,20046,RF,Kar98k Mod,100,1,5,435,88%,195%,195,150,90,44,35,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),7205,540,648,756,864,31
928,Int.8,Day,251,SMG,X95,91,0,5,925,5%,150%,15,32,19,84,85,0,0,25,89,0,4,0,T Exo (Body) (4-Star),-,EOT (Holographic) (4-Star),4298,537,644,752,859,32
928,Int.8,Day,20293,AR,AK-15 Mod,111,2,5,590,34%,100%,15,96,56,63,94,0,0,9,100,0,10,10,Supp (Silencer) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),5908,516,620,723,827,33
928,Int.8,Day,20205,AR,AN-94 Mod,110,1,5,585,52%,180%,15,92,73,52,70,0,0,9,100,0,10,0,Optical (Acc) (4-Star),HV (Ammo) (5-Star),Focus Chip (Body) (5-Star),5783,506,607,708,809,34
928,Int.8,Day,103,SMG,UMP45,90,0,5,880,19%,150%,15,23,12,90,80,0,0,24,78,0,6,0,T Exo (Body) (3-Star),-,Supp (Silencer) (4-Star),4024,503,603,704,804,35
928,Int.8,Day,48,RF,WA2000,100,0,5,440,72%,168%,195,137,87,32,39,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),6167,462,555,647,740,36
928,Int.8,Day,356,AR,A-545,100,0,5,550,52%,180%,15,88,56,52,72,0,0,8,95,0,6,0,Optical (Acc) (4-Star),HV (Ammo) (5-Star),Focus Chip (Body) (5-Star),5232,457,549,640,732,37
928,Int.8,Day,378,AR,SCAR-L,100,0,5,550,34%,100%,15,89,51,62,94,0,0,8,100,0,10,0,Supp (Silencer) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),5193,454,545,636,727,38
928,Int.8,Day,292,MG,RPK-16,100,0,5,825,37%,150%,515,90,39,36,124,0,15,9,100,0,10,0,SLAP (Ammo) (5-Star),Optical (Acc) (4-Star),MG Box (Body) (5-Star),12001,450,540,630,720,39
928,Int.8,Day,377,RF,SCAR-H,100,0,5,425,72%,168%,165,120,98,31,41,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5813,435,523,610,697,40
928,Int.8,Day,198,RF,Carcano M91/38,100,0,5,365,72%,168%,165,154,95,47,34,0,0,8,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5798,434,521,608,695,41
928,Int.8,Day,43,RF,SVD,100,0,5,400,72%,168%,195,141,84,35,37,0,0,9,100,0,4,0,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5722,429,514,600,686,42
928,Int.8,Day,54,AR,M16A1,100,0,5,605,20%,100%,15,80,49,46,91,7,0,9,100,0,4,0,HV (Ammo) (5-Star),Plate (Body) (4-Star),Processor Chip (Body) (4-Star),4861,425,510,595,680,43
928,Int.8,Day,197,RF,Carcano M1891,100,0,5,400,72%,168%,165,145,90,45,34,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5629,422,506,591,675,44
928,Int.8,Day,194,AR,K2,93,0,5,610,34%,100%,15,81,51,49,93,0,0,9,94,0,7,0,Supp (Silencer) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),4752,415,498,582,665,45
928,Int.8,Day,316,RF,General Liu,90,0,5,380,72%,168%,165,136,84,29,38,0,0,8,90,0,7,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5529,414,497,580,663,46
928,Int.8,Day,112,MG,Negev,100,0,5,870,37%,150%,415,89,37,36,134,0,14,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (5-Star),10448,391,470,548,626,47
928,Int.8,Day,173,MG,PKP,100,0,5,825,37%,150%,415,100,33,30,122,0,13,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (4-Star),MG Box (Body) (4-Star),9815,368,441,515,588,48
928,Int.8,Day,339,MG,RPK-203,100,0,5,825,29%,150%,415,96,36,37,119,0,12,9,100,0,10,0,SLAP (Ammo) (4-Star),Optical (Acc) (3-Star),MG Box (Body) (4-Star),9477,355,426,497,568,49
928,Int.8,Day,62,AR,Gr G41,100,0,5,635,20%,150%,15,62,48,40,77,0,0,10,65,0,3,0,PEQ (Acc) (3-Star),HV (Ammo) (4-Star),-,3691,322,387,452,516,50
928,Int.8,Day,1,HG,SAA,78,0,4,284,20%,150%,15,31,39,61,44,0,0,19,60,0,1,0,PEQ (Acc) (3-Star),-,-,1573,314,377,440,503,51
928,Int.8,Day,168,HG,Spitfire,70,0,4,236,20%,150%,15,27,45,52,54,0,0,16,86,0,2,0,PEQ (Acc) (4-Star),-,-,1464,292,351,409,468,52
928,Int.8,Day,382,AR,MSBS,90,0,5,525,20%,150%,15,59,46,43,69,0,0,8,72,0,6,0,PEQ (Acc) (4-Star),HV (Ammo) (4-Star),-,3278,286,344,401,458,53
928,Int.8,Day,166,HG,CZ75,66,0,3,165,50%,150%,15,32,64,52,59,0,0,16,70,0,2,0,Sp. Eq (Exclusive) (5-Star),-,-,1308,261,313,366,418,54
928,Int.8,Day,109,MG,Gr MG5,100,0,5,990,5%,150%,165,90,39,29,120,0,11,10,100,0,10,0,AP (Ammo) (4-Star),-,MG Bipod (Body) (5-Star),6482,243,291,340,388,55
928,Int.8,Day,142,HG,Five-seven,52,0,3,144,40%,150%,11,31,48,56,56,0,0,13,63,0,4,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),-,1176,235,282,329,376,56
928,Int.8,Day,160,SG,Saiga-12,63,0,3,645,40%,150%,15,23,22,7,32,22,5,39,61,0,1,0,Plate (Body) (4-Star),Slug (Shell) (4-Star),-,2333,233,279,326,373,57
928,Int.8,Day,285,HG,C-93,51,0,3,144,40%,150%,11,32,51,56,54,0,0,14,74,0,1,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),-,1127,225,270,315,360,58
928,Int.8,Day,276,MG,Kord,91,0,5,945,5%,150%,165,109,29,20,107,0,9,10,100,0,8,0,AP (Ammo) (4-Star),-,MG Bipod (Body) (4-Star),5541,207,249,290,332,59
928,Int.8,Day,53,RF,NTW-20,70,0,4,316,40%,150%,165,132,55,22,27,0,0,9,87,0,7,0,AP (Ammo) (4-Star),-,-,2700,202,243,283,324,60
928,Int.8,Day,77,MG,M2HB,92,0,5,1030,5%,150%,165,102,18,15,98,0,13,10,100,0,5,0,AP (Ammo) (4-Star),-,MG Box (Body) (4-Star),5042,189,226,264,302,61
928,Int.8,Day,26,SMG,Gr MP5,52,0,3,381,5%,150%,11,25,8,62,77,0,0,18,63,0,1,0,T Exo (Body) (4-Star),HP (Ammo) (4-Star),-,1448,181,217,253,289,62
928,Int.8,Day,39,RF,Mosin-Nagant,70,0,4,300,40%,150%,135,115,63,28,27,0,0,8,50,0,2,0,SNIP (Ammo) (5-Star),-,-,2387,179,214,250,286,63
928,Int.8,Day,36,RF,Springfield,70,0,4,284,40%,150%,135,113,53,30,29,0,0,8,57,0,1,0,SNIP (Ammo) (5-Star),-,-,2367,177,213,248,284,64
928,Int.8,Day,104,SMG,Gr G36c,38,0,3,417,5%,150%,15,17,6,47,69,0,0,21,61,0,2,0,T Exo (Body) (3-Star),-,-,1327,165,199,232,265,65
928,Int.8,Day,228,SMG,100 Shiki,36,0,3,429,5%,150%,15,15,7,46,61,0,0,24,53,0,1,0,T Exo (Body) (3-Star),-,-,1322,165,198,231,264,66
928,Int.8,Day,346,HG,CZ100,36,0,3,150,20%,150%,15,18,24,36,47,0,0,13,52,0,1,0,PEQ (Acc) (3-Star),-,-,743,148,178,208,237,67
928,Int.8,Day,350,SG,FO-12,40,0,3,534,40%,150%,15,20,7,6,30,11,5,32,50,0,3,0,-,-,-,1415,141,169,198,226,68
928,Int.8,Day,37,RF,M14,63,0,3,204,40%,150%,135,93,49,19,39,0,0,8,74,0,1,0,SNIP (Ammo) (5-Star),-,-,1857,139,167,194,222,69
928,Int.8,Day,329,RF,SVCh,50,0,3,195,72%,150%,165,96,54,17,29,0,0,7,51,0,2,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,1806,135,162,189,216,70
928,Int.8,Day,380,SMG,APC9K,30,0,3,342,5%,150%,15,12,6,43,77,0,0,16,50,0,1,0,T Exo (Body) (3-Star),-,-,1070,133,160,187,214,71
928,Int.8,Day,272,HG,Desert Eagle,39,0,2,102,40%,150%,15,25,27,30,44,0,0,13,57,0,10,0,PEQ (Acc) (3-Star),-,-,655,131,157,183,209,72
928,Int.8,Day,175,AR,ART556,64,0,3,285,20%,150%,15,52,36,34,60,0,0,7,86,0,2,0,PEQ (Acc) (4-Star),HV (Ammo) (4-Star),-,1492,130,156,182,208,73
928,Int.8,Day,75,MG,M1918,55,0,3,366,25%,150%,415,68,34,20,92,0,8,6,64,0,1,0,SLAP (Ammo) (4-Star),RMR (Acc) (4-Star),-,3458,129,155,181,207,74
928,Int.8,Day,50,RF,Lee Enfield,61,0,3,192,40%,150%,127,100,51,26,31,0,0,7,62,0,2,0,AP (Ammo) (3-Star),-,-,1691,126,152,177,202,75
928,Int.8,Day,215,AR,MDR,52,0,3,270,52%,150%,15,51,29,24,64,0,0,7,51,0,1,0,Optical (Acc) (4-Star),HV (Ammo) (4-Star),-,1441,126,151,176,201,76
928,Int.8,Day,171,AR,Ribeyrolles,60,0,3,264,20%,150%,15,59,28,26,54,0,0,7,66,0,6,0,PEQ (Acc) (5-Star),HV (Ammo) (4-Star),-,1396,122,146,171,195,77
928,Int.8,Day,135,SMG,SR-3MP,40,0,2,270,5%,150%,15,17,6,49,75,0,0,19,51,0,3,0,T Exo (Body) (3-Star),-,-,896,112,134,156,179,78
928,Int.8,Day,127,SMG,Type79,40,0,2,270,5%,150%,15,18,6,50,73,0,0,19,50,0,1,0,T Exo (Body) (3-Star),-,-,880,110,132,154,176,79
928,Int.8,Day,85,MG,PK,70,0,4,644,5%,150%,127,78,16,17,76,0,11,8,55,0,6,0,AP (Ammo) (3-Star),-,-,2911,109,130,152,174,80
928,Int.8,Day,95,RF,Type88,52,0,3,231,72%,150%,165,75,35,22,26,0,0,9,55,0,1,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),-,1430,107,128,150,171,81
928,Int.8,Day,381,RF,M110,40,0,3,177,40%,150%,127,83,33,15,29,0,0,7,50,0,2,0,AP (Ammo) (3-Star),-,-,1291,96,116,135,154,82
928,Int.8,Day,338,AR,SIG MCX,40,0,3,243,44%,150%,15,30,27,22,66,0,0,6,50,0,1,0,Optical (Acc) (3-Star),-,-,1085,94,113,132,151,83
928,Int.8,Day,56,AR,M4 SOPMOD II,35,0,3,222,44%,150%,15,30,22,20,63,0,0,6,63,0,3,0,Optical (Acc) (3-Star),-,-,1006,88,105,123,140,84
928,Int.8,Day,257,RF,M200,30,0,3,171,40%,150%,127,78,36,12,26,0,0,7,50,0,1,0,AP (Ammo) (3-Star),-,-,1166,87,104,122,139,85
928,Int.8,Day,129,AR,Type95,30,0,3,225,44%,150%,15,31,21,18,55,0,0,6,55,0,1,0,Optical (Acc) (3-Star),-,-,924,80,97,113,129,86
928,Int.8,Day,287,AR,SIG-556,30,0,3,237,44%,150%,15,29,18,18,59,0,0,6,55,0,1,0,Optical (Acc) (3-Star),-,-,917,80,96,112,128,87
928,Int.8,Day,376,SMG,Erma,12,0,2,294,5%,150%,15,12,4,15,62,0,0,20,50,0,1,0,-,-,-,611,76,91,106,122,88
928,Int.8,Day,347,SMG,SR2,11,0,2,230,5%,150%,15,14,4,15,67,0,0,16,50,0,4,0,-,-,-,568,71,85,99,113,89
928,Int.8,Day,348,RF,HS.50,40,0,2,124,40%,150%,127,96,40,14,27,0,0,7,50,0,1,0,AP (Ammo) (3-Star),-,-,908,68,81,95,108,90
928,Int.8,Day,236,AR,K11,30,0,2,174,44%,150%,15,29,21,15,58,0,0,7,52,0,1,0,Optical (Acc) (3-Star),-,-,635,55,66,77,88,91
928,Int.8,Day,214,AR,ADS,23,0,2,148,20%,150%,15,24,17,14,57,0,0,6,50,0,1,0,-,-,-,521,45,54,63,72,92
928,Int.8,Day,290,AR,89 Shiki,16,0,2,140,20%,150%,15,26,13,12,58,0,0,6,50,0,1,0,-,-,-,492,43,51,60,68,93
928,Int.8,Day,106,AR,FAL,16,0,2,152,20%,150%,15,27,12,10,53,0,0,6,50,0,1,0,-,-,-,483,42,50,59,67,94
928,Int.8,Day,130,AR,Type97,11,0,2,128,20%,150%,15,23,11,10,51,0,0,5,50,0,2,0,-,-,-,441,38,46,54,61,95
928,Int.8,Day,248,HG,Jericho,16,0,1,44,20%,150%,15,15,14,18,45,0,0,12,50,0,1,0,-,-,-,190,38,45,53,60,96
928,Int.8,Day,365,AR,SCR,11,0,2,122,20%,150%,15,21,11,11,54,0,0,5,50,0,1,0,-,-,-,422,36,44,51,59,97
928,Int.8,Day,128,RF,M99,11,0,2,98,40%,150%,15,63,17,7,23,0,0,6,50,0,1,0,-,-,-,445,33,40,46,53,98
928,Int.8,Day,126,HG,NZ75,4,0,1,38,20%,150%,15,13,10,11,43,0,0,11,52,0,1,0,-,-,-,165,33,39,46,52,99
928,Int.8,Day,370,HG,P290,5,0,1,38,20%,150%,15,11,10,14,42,0,0,10,51,0,1,0,-,-,-,160,32,38,44,51,100
928,Int.8,Day,14,HG,Astra,1,0,1,40,20%,150%,15,12,6,9,35,0,0,11,86,0,1,0,-,-,-,146,29,35,40,46,101
928,Int.8,Day,139,HG,Bren Ten,1,0,1,35,20%,150%,15,12,7,9,40,0,0,9,50,0,1,0,-,-,-,139,27,33,38,44,102
928,Int.8,Day,137,SMG,PP-19-01,1,0,1,97,5%,150%,15,11,2,10,60,0,0,14,55,0,1,0,-,-,-,212,26,31,37,42,103
928,Int.8,Day,163,SG,AA-12,1,0,1,135,40%,150%,15,12,2,2,27,3,5,24,50,0,1,0,-,-,-,266,26,31,37,42,104
928,Int.8,Day,315,SMG,AUG Para,1,0,1,93,5%,150%,15,11,2,11,60,0,0,13,50,0,1,0,-,-,-,213,26,31,37,42,105
928,Int.8,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,26,32,37,42,106
928,Int.8,Day,5,HG,M1895,1,0,1,35,20%,150%,15,11,6,11,29,0,0,9,50,0,1,0,-,-,-,134,26,32,37,42,107
928,Int.8,Day,9,HG,P38,1,0,1,33,20%,150%,15,10,6,10,38,0,0,9,50,0,1,0,-,-,-,132,26,31,36,42,108
928,Int.8,Day,324,SG,M6 ASW,1,0,1,130,40%,150%,15,14,2,2,19,3,4,24,50,0,1,0,-,-,-,259,25,31,36,41,109
928,Int.8,Day,31,SMG,M38,1,0,1,102,5%,150%,15,12,2,7,52,0,0,14,50,0,1,0,-,-,-,202,25,30,35,40,110
928,Int.8,Day,263,MG,Gr MG36,17,0,2,212,5%,150%,15,38,9,10,91,0,10,6,50,0,1,0,-,-,-,640,24,28,33,38,111
928,Int.8,Day,368,SG,UTS-15,1,0,1,116,40%,150%,15,14,2,2,18,3,5,21,50,0,1,0,-,-,-,238,23,28,33,38,112
928,Int.8,Day,25,SMG,MP40,1,0,1,93,5%,150%,15,11,2,8,52,0,0,13,50,0,1,0,-,-,-,193,24,28,33,38,113
928,Int.8,Day,94,SMG,Type64,1,0,1,88,5%,150%,15,11,2,9,65,0,0,12,50,0,1,0,-,-,-,192,24,28,33,38,114
928,Int.8,Day,24,SMG,PP-2000,1,0,1,80,5%,150%,15,12,2,11,57,0,0,11,50,0,1,0,-,-,-,185,23,27,32,37,115
928,Int.8,Day,243,AR,64 Shiki,1,0,1,63,20%,150%,15,22,7,5,40,0,0,5,50,0,1,0,-,-,-,182,15,19,22,25,116
928,Int.8,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,16,6,5,61,0,0,5,50,0,1,0,-,-,-,183,16,19,22,25,117
928,Int.8,Day,306,AR,AK-Alfa,1,0,1,58,20%,150%,15,19,6,6,49,0,0,5,53,0,1,0,-,-,-,178,15,18,21,24,118
928,Int.8,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,17,7,6,52,0,0,4,50,0,1,0,-,-,-,173,15,18,21,24,119
928,Int.8,Day,172,AR,Am RFB,1,0,1,53,30%,150%,15,22,7,5,34,0,0,4,50,0,1,0,-,-,-,168,14,17,20,23,120
928,Int.8,Day,74,AR,SIG-510,1,0,1,58,20%,150%,15,20,5,5,39,0,0,5,50,0,1,0,-,-,-,158,13,16,19,22,121
928,Int.8,Day,107,AR,FF F2000,1,0,1,53,20%,150%,15,16,6,6,57,0,0,4,50,0,1,0,-,-,-,162,14,17,19,22,122
928,Int.8,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,45,9,4,25,0,0,5,50,0,1,0,-,-,-,176,13,15,18,21,123
928,Int.8,Day,261,RF,QBU-88,1,0,1,42,40%,150%,15,42,10,5,27,0,0,5,50,0,1,0,-,-,-,180,13,16,18,21,124
928,Int.8,Day,337,RF,De Lisle,1,0,1,51,40%,150%,15,37,10,5,24,0,0,6,50,0,1,0,-,-,-,179,13,16,18,21,125
928,Int.8,Day,296,RF,Gr SL8,1,0,1,43,40%,150%,15,41,9,5,27,0,0,5,50,0,2,0,-,-,-,182,13,16,19,21,126
928,Int.8,Day,307,MG,ZB-26,1,0,1,91,5%,150%,15,34,4,4,76,0,9,5,50,0,1,0,-,-,-,236,8,10,12,14,127
928,Int.8,Day,125,MG,Gr MG4,4,0,1,94,5%,150%,15,30,5,5,92,0,9,5,50,0,1,0,-,-,-,246,9,11,12,14,128
928,Int.8,Day,238,MG,QJY-88,1,0,1,83,5%,150%,15,29,4,4,83,0,10,5,50,0,1,0,-,-,-,227,8,10,11,13,129
933,Adv.3,Day,20114,HG,Welrod MkⅡ Mod,115,3,5,405,40%,150%,8,48,78,135,52,5,0,20,100,0,10,10,SF Taclight (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4823,964,1157,1350,1543,1
933,Adv.3,Day,183,HG,Contender,91,0,5,315,70%,150%,195,40,102,115,42,0,0,15,90,0,8,0,RMR (Acc) (5-Star),AP (Ammo) (5-Star),T Exo (Body) (5-Star),4461,892,1070,1249,1427,2
933,Adv.3,Day,260,HG,PA-15,94,0,5,340,50%,150%,8,51,85,96,63,0,0,18,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3698,887,1065,1242,1420,3
933,Adv.3,Day,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,15,18,28,36,5,49,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),SF Taclight (Acc) (5-Star),8632,863,1035,1208,1381,4
933,Adv.3,Day,20097,HG,M950A Mod,110,1,5,395,50%,150%,8,49,79,99,72,0,0,20,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),4116,823,987,1152,1317,5
933,Adv.3,Day,20046,RF,Kar98k Mod,100,1,5,435,88%,195%,195,150,90,44,35,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),7205,810,972,1134,1296,6
933,Adv.3,Day,242,HG,P22,100,0,5,350,45%,150%,8,45,70,156,62,0,0,17,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),4034,806,968,1129,1290,7
933,Adv.3,Day,96,HG,Grizzly,100,0,5,430,40%,150%,11,49,54,110,54,0,0,25,100,0,9,0,Supp (Silencer) (5-Star),HP (Ammo) (4-Star),Sp. Eq (Exclusive) (5-Star),3748,749,899,1049,1199,8
933,Adv.3,Day,281,SG,CAWS,100,0,5,1235,40%,164%,15,41,43,12,34,34,5,49,100,0,7,0,Plate (Body) (5-Star),Buck (Shell) (4-Star),Red Dot (Acc) (5-Star),7399,739,887,1035,1183,9
933,Adv.3,Day,48,RF,WA2000,100,0,5,440,88%,168%,195,137,87,32,39,0,0,10,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),Cape (Body) (4-Star),6506,731,878,1024,1171,10
933,Adv.3,Day,20007,HG,Stechkin Mod,102,1,5,415,40%,150%,15,27,72,115,65,0,0,22,100,0,10,0,Supp (Silencer) (5-Star),Sp. Eq (Exclusive) (5-Star),T Exo (Body) (5-Star),3653,730,876,1022,1168,11
933,Adv.3,Day,4,HG,Python,100,0,5,350,60%,150%,11,45,86,132,49,0,0,17,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (4-Star),T Exo (Body) (5-Star),3649,729,875,1021,1167,12
933,Adv.3,Day,20055,AR,M4A1 Mod,116,3,5,565,68%,150%,15,98,58,58,100,15,0,9,200,1,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),8334,729,875,1020,1166,13
933,Adv.3,Day,375,HG,Colt Walker,100,0,5,300,40%,150%,11,47,63,148,57,0,0,16,98,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),3611,722,866,1011,1155,14
933,Adv.3,Day,20212,HG,K5 Mod,106,1,5,370,60%,150%,11,40,72,110,62,0,0,20,100,0,6,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),3511,702,842,983,1123,15
933,Adv.3,Day,250,HG,HS2000,94,0,5,350,40%,150%,11,43,76,107,60,0,0,20,100,0,10,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (5-Star),3491,698,837,977,1117,16
933,Adv.3,Day,377,RF,SCAR-H,100,0,5,425,88%,168%,165,120,98,31,41,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (5-Star),Cape (Body) (4-Star),6129,689,827,965,1103,17
933,Adv.3,Day,198,RF,Carcano M91/38,100,0,5,365,88%,168%,165,154,95,47,34,0,0,8,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (5-Star),Cape (Body) (4-Star),6110,687,824,962,1099,18
933,Adv.3,Day,352,SG,Nova,95,0,5,1290,40%,164%,15,41,44,14,27,29,7,46,94,0,6,0,Plate (Body) (5-Star),Buck (Shell) (4-Star),Red Dot (Acc) (5-Star),6782,678,813,949,1085,19
933,Adv.3,Day,294,HG,Webley,90,0,5,410,34%,150%,11,32,63,120,55,0,0,23,99,0,5,0,Supp (Silencer) (4-Star),HP (Ammo) (4-Star),T Exo (Body) (5-Star),3288,657,789,920,1052,20
933,Adv.3,Day,43,RF,SVD,100,0,5,400,72%,168%,195,141,84,35,37,0,0,9,100,0,4,0,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5722,643,772,901,1029,21
933,Adv.3,Day,20065,AR,416 Mod,116,3,5,620,45%,160%,15,110,68,70,79,0,0,10,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),7353,643,772,900,1029,22
933,Adv.3,Day,197,RF,Carcano M1891,100,0,5,400,72%,168%,165,145,90,45,34,0,0,9,100,0,10,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5629,633,759,886,1013,23
933,Adv.3,Day,233,HG,Px4 Storm,90,0,5,320,40%,150%,11,42,78,98,55,0,0,19,87,0,10,0,RMR (Acc) (4-Star),HP (Ammo) (4-Star),X Exo (Body) (4-Star),3159,631,758,884,1010,24
933,Adv.3,Day,316,RF,General Liu,90,0,5,380,72%,168%,165,136,84,29,38,0,0,8,90,0,7,0,AP (Ammo) (4-Star),Optical (Acc) (4-Star),Cape (Body) (4-Star),5529,622,746,870,995,25
933,Adv.3,Day,20057,AR,ST AR-15 Mod,115,3,5,535,75%,180%,15,104,70,57,73,0,0,9,172,1,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),7052,617,740,863,987,26
933,Adv.3,Day,20122,AR,Gr G11 Mod,115,3,5,620,52%,175%,15,90,60,47,97,0,0,10,100,0,10,10,Optical (Acc) (4-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6989,611,733,856,978,27
933,Adv.3,Day,303,HG,HP-35,90,0,5,365,34%,150%,15,26,61,115,55,0,0,19,92,0,4,0,Supp (Silencer) (4-Star),Flare (Ammo) (5-Star),T Exo (Body) (4-Star),3012,602,722,843,963,28
933,Adv.3,Day,153,SG,M37,96,0,5,1240,40%,164%,15,44,43,11,25,28,4,44,100,0,2,0,Plate (Body) (4-Star),Buck (Shell) (4-Star),Red Dot (Acc) (5-Star),5980,598,717,837,956,29
933,Adv.3,Day,354,HG,ZiP .22,94,0,5,320,34%,150%,15,27,40,115,60,0,0,17,90,0,10,0,Supp (Silencer) (4-Star),Flare (Ammo) (5-Star),T Exo (Body) (4-Star),2961,592,710,829,947,30
933,Adv.3,Day,20293,AR,AK-15 Mod,111,2,5,590,20%,100%,15,109,70,56,99,0,0,9,100,0,10,10,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6681,584,701,818,935,31
933,Adv.3,Day,379,HG,P10C,90,0,5,340,34%,150%,13,29,49,101,63,0,0,18,100,0,10,0,Supp (Silencer) (4-Star),HP (Ammo) (3-Star),T Exo (Body) (4-Star),2881,576,691,806,921,32
933,Adv.3,Day,20205,AR,AN-94 Mod,110,1,5,585,20%,100%,15,105,87,52,101,0,0,9,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6521,570,684,798,912,33
933,Adv.3,Day,20115,SMG,Suomi Mod,115,3,5,1125,19%,100%,15,49,42,83,119,0,0,35,100,0,10,10,Processor Chip (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (4-Star),6929,519,623,727,831,34
933,Adv.3,Day,5,HG,M1895,94,0,5,340,34%,150%,13,31,44,116,44,0,0,18,64,0,1,0,Supp (Silencer) (4-Star),HP (Ammo) (3-Star),T Exo (Body) (4-Star),2488,497,597,696,796,35
933,Adv.3,Day,356,AR,A-545,100,0,5,550,20%,100%,15,92,63,52,95,0,0,8,95,0,6,0,EOT (Holographic) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),5247,459,550,642,734,36
933,Adv.3,Day,378,AR,SCAR-L,100,0,5,550,20%,100%,15,93,58,55,91,0,0,8,100,0,10,0,EOT (Holographic) (4-Star),HV (Ammo) (5-Star),Processor Chip (Body) (4-Star),5238,458,549,641,733,37
933,Adv.3,Day,292,MG,RPK-16,100,0,5,825,37%,150%,515,90,39,36,124,0,15,9,100,0,10,0,SLAP (Ammo) (5-Star),Optical (Acc) (4-Star),MG Box (Body) (5-Star),12001,450,540,630,720,38
